Date,NIFTY50,ACC.NS,GODREJIND.NS,HINDZINC.NS,IDEA.NS,IGL.NS,LUPIN.NS,MAHABANK.NS,MGL.NS,PAGEIND.NS,TATACHEM.NS,HAVELLS.NS,HAL.NS,ICICIGI.NS,ICICIPRULI.NS,AMBUJACEM.NS,IOC.NS,NAUKRI.NS,INDIGO.NS,JINDALSTEL.NS,BANKBARODA.NS
2019-04-09,11671.9501953125,1654.300048828125,530.25,284.95001220703125,16.950000762939453,310.6000061035156,810.75,14.199999809265137,1016.0499877929688,24576.80078125,268.330078125,760.5,357.07501220703125,1070.25,362.54998779296875,227.14999389648438,103.5999984741211,1884.1500244140625,1391.050048828125,183.85000610351562,132.0500030517578
2019-04-10,11584.2998046875,1636.6500244140625,529.2000122070312,282.45001220703125,16.350000381469727,311.1000061035156,804.75,14.25,997.4000244140625,23818.69921875,269.5205078125,757.5,357.1000061035156,1089.3499755859375,363.8500061035156,223.89999389648438,104.4000015258789,1914.550048828125,1394.0,182.9499969482422,129.6999969482422
2019-04-11,11596.7001953125,1675.9000244140625,529.4000244140625,281.3500061035156,16.25,307.3500061035156,809.3499755859375,14.300000190734863,1006.6500244140625,23484.30078125,267.0514831542969,752.7999877929688,358.3500061035156,1084.0999755859375,366.29998779296875,227.1999969482422,105.30000305175781,1906.8499755859375,1404.0999755859375,176.89999389648438,128.6999969482422
2019-04-12,11643.4501953125,1656.4000244140625,527.4500122070312,280.5,16.049999237060547,312.70001220703125,832.75,14.399999618530273,1023.0499877929688,23225.099609375,267.8009948730469,742.5999755859375,355.2749938964844,1096.300048828125,364.95001220703125,229.14999389648438,103.56666564941406,1899.5,1432.6500244140625,181.39999389648438,131.14999389648438
2019-04-15,11690.349609375,1673.3499755859375,529.9000244140625,284.45001220703125,17.0,321.79998779296875,831.5999755859375,14.75,1022.1500244140625,23897.19921875,269.27801513671875,751.8499755859375,353.75,1075.6500244140625,366.04998779296875,227.4499969482422,102.66666412353516,1937.449951171875,1477.3499755859375,186.4499969482422,130.75
2019-04-16,11787.150390625,1703.0,527.4500122070312,282.6000061035156,17.950000762939453,322.54998779296875,832.9500122070312,15.949999809265137,1020.4000244140625,23836.599609375,269.9393615722656,758.1500244140625,354.20001220703125,1083.1500244140625,364.70001220703125,232.0,103.80000305175781,1938.6500244140625,1581.9000244140625,189.35000610351562,130.89999389648438
2019-04-18,11752.7998046875,1699.449951171875,517.0499877929688,284.3500061035156,17.25,327.20001220703125,835.7999877929688,15.850000381469727,1017.4500122070312,23585.900390625,263.5242919921875,757.7000122070312,349.92498779296875,1095.449951171875,366.0,233.39999389648438,104.06666564941406,1905.449951171875,1554.4000244140625,183.3000030517578,126.55000305175781
2019-04-22,11594.4501953125,1663.0,504.5,276.95001220703125,17.149999618530273,314.1499938964844,831.6500244140625,15.5,989.9500122070312,22907.80078125,259.0932922363281,761.4500122070312,342.79998779296875,1066.4000244140625,369.1000061035156,226.10000610351562,99.83333587646484,1895.75,1488.8499755859375,176.35000610351562,123.80000305175781
2019-04-23,11575.9501953125,1661.6500244140625,505.1000061035156,275.5,17.049999237060547,313.1000061035156,867.5999755859375,16.200000762939453,985.9000244140625,22892.75,257.5501403808594,761.5,339.8500061035156,1069.0,369.5,226.8000030517578,99.5999984741211,1932.1500244140625,1468.75,175.0,123.0999984741211
2019-04-24,11726.150390625,1606.0,508.6499938964844,275.5,17.149999618530273,308.45001220703125,864.25,18.0,969.6500244140625,23585.5,256.9328918457031,774.0499877929688,339.5,1070.449951171875,363.20001220703125,224.10000610351562,102.53333282470703,2013.9000244140625,1472.5999755859375,172.1999969482422,125.0999984741211
2019-04-25,11641.7998046875,1623.0,509.79998779296875,272.95001220703125,16.850000381469727,309.5,869.2000122070312,18.649999618530273,967.0999755859375,23101.44921875,252.2814178466797,772.9000244140625,338.7749938964844,1075.9000244140625,367.70001220703125,220.5500030517578,101.80000305175781,1972.6500244140625,1483.6500244140625,167.1999969482422,122.0
2019-04-26,11754.650390625,1635.3499755859375,512.5499877929688,270.45001220703125,16.25,310.04998779296875,868.3499755859375,19.200000762939453,965.4500122070312,22997.150390625,255.8967742919922,766.7999877929688,338.8500061035156,1089.1500244140625,369.04998779296875,226.0,101.9000015258789,1904.5,1481.800048828125,175.14999389648438,123.25
2019-04-30,11748.150390625,1632.050048828125,514.3499755859375,276.8500061035156,15.449999809265137,312.79998779296875,872.0499877929688,18.100000381469727,965.9000244140625,23091.849609375,254.4638671875,774.6500244140625,333.92498779296875,1093.3499755859375,369.29998779296875,220.5,105.36666870117188,1933.25,1517.0,178.10000610351562,116.6500015258789
2019-05-02,11724.75,1613.0999755859375,503.6000061035156,271.8999938964844,16.200000762939453,309.20001220703125,877.2000122070312,16.75,956.25,22437.5,254.17727661132812,771.0,331.1499938964844,1104.199951171875,374.95001220703125,221.0500030517578,105.4000015258789,1953.6500244140625,1540.449951171875,180.4499969482422,115.9000015258789
