Date,Sensex,WIPRO.BO,BAJAJ-AUTO.BO,HDFCBANK.BO,HEROMOTOCO.BO,TCS.BO,INFY.BO,BAJFINANCE.BO,MARUTI.BO,RELIANCE.BO,TATAMOTORS.BO,ZOMATO.BO,ZEEL.BO,TVSMOTOR.BO,PIDILITIND.BO,NAUKRI.BO,IRCTC.BO,DLF.BO,COLPAL.BO,MFSL.BO,BANKBARODA.BO
2020-06-19,34731.73046875,,,,,,,,,,,,,,,,284.54998779296875,,,,
2020-06-22,34911.3203125,218.0,2853.14990234375,1028.5,2412.64990234375,2028.300048828125,703.6500244140625,2841.85009765625,5897.7001953125,1747.199951171875,102.6500015258789,,177.0,383.1499938964844,1391.3499755859375,2770.60009765625,283.2099914550781,159.9499969482422,1377.0,495.25,49.400001525878906
2020-06-23,35430.4296875,220.64999389648438,2861.60009765625,1040.8499755859375,2418.300048828125,2035.4000244140625,720.4500122070312,3027.800048828125,5885.89990234375,1720.050048828125,104.3499984741211,,182.0,381.5,1408.3499755859375,2960.39990234375,290.0299987792969,168.60000610351562,1407.199951171875,495.95001220703125,50.45000076293945
2020-06-24,34868.98046875,218.14999389648438,2815.449951171875,1032.4000244140625,2494.300048828125,2042.3499755859375,714.2000122070312,2935.449951171875,5752.0498046875,1727.3499755859375,104.75,,174.10000610351562,380.45001220703125,1404.4000244140625,2710.75,284.1600036621094,160.0500030517578,1388.1500244140625,505.04998779296875,51.599998474121094
2020-06-25,34842.1015625,218.4499969482422,2819.14990234375,1028.949951171875,2559.0,2010.9000244140625,699.5999755859375,3004.449951171875,5760.60009765625,1717.949951171875,103.8499984741211,,172.25,383.6000061035156,1381.949951171875,2753.0,284.2699890136719,157.14999389648438,1397.75,535.7000122070312,52.04999923706055
2020-06-26,35171.26953125,225.35000610351562,2869.199951171875,1055.5999755859375,2540.550048828125,2115.60009765625,748.1500244140625,2904.300048828125,5755.7001953125,1742.5999755859375,101.55000305175781,,176.1999969482422,381.6499938964844,1388.0999755859375,2752.60009765625,276.32000732421875,154.5,1393.050048828125,515.2999877929688,51.849998474121094
2020-06-29,34961.51953125,219.64999389648438,2855.75,1076.4000244140625,2504.89990234375,2101.85009765625,731.4500122070312,2857.75,5681.89990234375,1723.1500244140625,99.5,,172.0,378.1000061035156,1384.75,2762.449951171875,271.1099853515625,151.5,1389.8499755859375,516.1500244140625,49.29999923706055
2020-06-30,34915.80078125,219.6999969482422,2825.60009765625,1065.699951171875,2548.35009765625,2082.199951171875,735.9000244140625,2828.89990234375,5839.10009765625,1703.3499755859375,98.25,,171.10000610351562,377.8999938964844,1372.199951171875,2759.75,271.8399963378906,148.0500030517578,1405.4000244140625,541.5499877929688,48.599998474121094
2020-07-01,35414.44921875,218.9499969482422,2842.39990234375,1085.6500244140625,2547.0,2092.550048828125,732.5,2954.14990234375,5798.9501953125,1737.9000244140625,100.69999694824219,,175.3000030517578,383.8500061035156,1369.9000244140625,2761.199951171875,272.6700134277344,150.10000610351562,1374.949951171875,536.9000244140625,51.349998474121094
2020-07-02,35843.69921875,224.6999969482422,2868.75,1089.699951171875,2672.550048828125,2158.35009765625,756.2999877929688,2968.75,5948.4501953125,1760.550048828125,101.55000305175781,,174.39999389648438,385.54998779296875,1388.5,2788.550048828125,282.3800048828125,152.85000610351562,1375.550048828125,545.5499877929688,51.45000076293945
2020-07-03,36021.421875,,,,,,,,,,,,,,,,280.9700012207031,,,,
2020-07-06,36487.28125,222.75,2896.5,1102.949951171875,2771.14990234375,2263.10009765625,763.75,3109.050048828125,6125.14990234375,1851.4000244140625,109.0,,175.0500030517578,408.29998779296875,1389.449951171875,2781.949951171875,280.0400085449219,154.64999389648438,1383.0,559.5999755859375,51.400001525878906
2020-07-07,36674.51953125,224.75,2847.25,1105.0,2749.0,2269.949951171875,794.4000244140625,3352.75,6225.75,1823.949951171875,109.05000305175781,,180.1999969482422,399.8999938964844,1399.3499755859375,2909.35009765625,279.3299865722656,153.0500030517578,1391.8499755859375,559.3499755859375,50.75
2020-07-08,36329.01171875,223.0,2852.5,1109.3499755859375,2718.25,2217.64990234375,774.5999755859375,3203.60009765625,6043.5,1797.3499755859375,105.44999694824219,,172.10000610351562,384.8500061035156,1385.449951171875,2857.050048828125,278.1099853515625,146.39999389648438,1390.0999755859375,547.0,52.70000076293945
2020-07-09,36737.69140625,221.60000610351562,2881.85009765625,1125.699951171875,2693.35009765625,2204.35009765625,781.5499877929688,3329.60009765625,6003.75,1824.5999755859375,107.0,,171.89999389648438,389.54998779296875,1379.9000244140625,2864.300048828125,277.0799865722656,146.10000610351562,1381.550048828125,559.5999755859375,52.849998474121094
2020-07-10,36594.328125,222.0,2892.949951171875,1105.3499755859375,2679.449951171875,2221.64990234375,781.7999877929688,3313.10009765625,5957.9501953125,1878.5,107.55000305175781,,170.0500030517578,385.54998779296875,1382.9000244140625,2872.39990234375,280.2300109863281,147.64999389648438,1391.75,561.25,51.54999923706055
2020-07-13,36693.69140625,227.5500030517578,2899.449951171875,1080.4000244140625,2688.60009765625,2219.550048828125,796.7000122070312,3233.25,5992.64990234375,1934.300048828125,107.94999694824219,,173.64999389648438,389.54998779296875,1394.800048828125,2834.64990234375,279.2699890136719,142.89999389648438,1431.8499755859375,560.7000122070312,50.54999923706055
2020-07-14,36033.05859375,225.0500030517578,2899.550048828125,1059.199951171875,2611.14990234375,2171.699951171875,783.2000122070312,3190.35009765625,5771.5498046875,1916.6500244140625,105.1500015258789,,166.1999969482422,382.5,1380.800048828125,2895.449951171875,272.57000732421875,139.89999389648438,1429.3499755859375,552.4000244140625,49.04999923706055
2020-07-15,36051.80859375,262.95001220703125,2940.800048828125,1052.699951171875,2646.550048828125,2233.550048828125,831.4500122070312,3147.89990234375,5799.35009765625,1845.5999755859375,103.19999694824219,,160.1999969482422,389.3999938964844,1369.550048828125,3045.449951171875,270.3900146484375,137.10000610351562,1413.0,535.0,47.599998474121094
2020-07-16,36471.6796875,262.0,2942.75,1062.3499755859375,2715.449951171875,2233.64990234375,910.9000244140625,3204.5,5875.5,1843.0999755859375,103.0,,157.39999389648438,391.45001220703125,1382.9000244140625,3037.300048828125,272.6499938964844,138.5500030517578,1394.6500244140625,581.8499755859375,48.099998474121094
2020-07-17,37020.140625,261.5,2995.10009765625,1099.1500244140625,2764.35009765625,2201.35009765625,904.0,3301.800048828125,5918.0498046875,1911.3499755859375,106.4000015258789,,157.39999389648438,389.8500061035156,1392.9000244140625,3117.5,274.1000061035156,140.6999969482422,1426.3499755859375,574.9500122070312,49.400001525878906
2020-07-20,37418.98828125,270.8500061035156,3001.949951171875,1132.800048828125,2857.800048828125,2209.75,933.5499877929688,3441.35009765625,5867.2998046875,1919.300048828125,105.0,,154.75,398.75,1439.8499755859375,3253.85009765625,275.2300109863281,140.89999389648438,1438.75,569.0999755859375,48.650001525878906
2020-07-21,37930.328125,271.04998779296875,3004.35009765625,1139.5999755859375,2868.25,2225.60009765625,936.7000122070312,3292.89990234375,6132.89990234375,1971.8499755859375,108.5,,153.64999389648438,402.95001220703125,1403.25,3202.699951171875,278.05999755859375,143.39999389648438,1412.800048828125,568.2000122070312,49.400001525878906
2020-07-22,37871.51953125,265.8999938964844,2984.75,1126.4000244140625,2768.60009765625,2189.949951171875,919.4000244140625,3252.550048828125,6006.39990234375,2004.0999755859375,105.1500015258789,,157.0500030517578,397.6499938964844,1384.6500244140625,3186.800048828125,274.5199890136719,142.6999969482422,1392.6500244140625,565.5499877929688,48.70000076293945
2020-07-23,38140.46875,266.6000061035156,3029.75,1130.699951171875,2775.5,2170.75,908.8499755859375,3298.25,6063.75,2060.64990234375,106.05000305175781,,159.0,405.95001220703125,1380.949951171875,3276.14990234375,274.25,142.75,1388.800048828125,569.4000244140625,49.20000076293945
2020-07-24,38128.8984375,270.45001220703125,2986.14990234375,1118.800048828125,2741.0,2157.050048828125,922.5999755859375,3251.35009765625,6000.60009765625,2146.199951171875,103.75,,151.64999389648438,397.45001220703125,1377.9000244140625,3165.949951171875,271.6000061035156,138.85000610351562,1383.1500244140625,562.0999755859375,48.599998474121094
2020-07-27,37934.73046875,268.54998779296875,3018.699951171875,1079.050048828125,2743.85009765625,2205.800048828125,947.9500122070312,3170.550048828125,6041.7998046875,2155.85009765625,101.69999694824219,,145.39999389648438,397.45001220703125,1356.6500244140625,3109.85009765625,269.0400085449219,136.25,1385.9000244140625,555.0,46.70000076293945
2020-07-28,38492.94921875,275.45001220703125,3122.85009765625,1086.25,2841.199951171875,2309.199951171875,962.75,3239.050048828125,6287.2998046875,2177.449951171875,106.5,,144.39999389648438,406.1000061035156,1354.550048828125,3131.75,269.07000732421875,141.1999969482422,1391.5999755859375,567.3499755859375,46.79999923706055
2020-07-29,38071.12890625,277.0,3095.300048828125,1065.199951171875,2779.39990234375,2275.050048828125,953.8499755859375,3283.050048828125,6185.60009765625,2095.85009765625,105.80000305175781,,142.35000610351562,402.1499938964844,1370.9000244140625,3139.699951171875,270.4599914550781,139.8000030517578,1448.25,562.2000122070312,47.29999923706055
2020-07-30,37736.0703125,284.04998779296875,3048.0,1050.449951171875,2704.0,2277.949951171875,961.8499755859375,3218.39990234375,6265.64990234375,2108.64990234375,103.69999694824219,,140.25,401.95001220703125,1349.6500244140625,3174.25,268.1600036621094,140.14999389648438,1432.6500244140625,562.7999877929688,46.0
2020-07-31,37606.890625,280.6000061035156,3004.39990234375,1032.6500244140625,2677.199951171875,2282.449951171875,966.25,3251.60009765625,6260.4501953125,2066.949951171875,104.69999694824219,,138.8000030517578,387.95001220703125,1357.050048828125,3195.35009765625,267.2799987792969,141.10000610351562,1423.5,557.75,46.79999923706055
2020-08-03,36939.6015625,281.29998779296875,2917.0,1001.9500122070312,2630.75,2251.300048828125,957.3499755859375,3173.35009765625,6165.7001953125,2008.449951171875,113.05000305175781,,134.9499969482422,396.1499938964844,1345.1500244140625,3154.89990234375,267.8500061035156,138.4499969482422,1411.4000244140625,542.5999755859375,46.849998474121094
2020-08-04,37687.91015625,281.1000061035156,2970.199951171875,1041.4000244140625,2706.25,2249.14990234375,950.0999755859375,3235.949951171875,6360.7001953125,2151.14990234375,111.4000015258789,,143.35000610351562,399.25,1342.8499755859375,3200.050048828125,267.92999267578125,142.5,1438.75,539.0499877929688,46.54999923706055
2020-08-05,37663.328125,278.1499938964844,3010.60009765625,1027.8499755859375,2697.39990234375,2258.800048828125,944.5999755859375,3262.550048828125,6526.85009765625,2126.64990234375,115.5,,145.5,409.70001220703125,1315.300048828125,3354.39990234375,267.29998779296875,142.39999389648438,1443.3499755859375,548.9000244140625,46.400001525878906
2020-08-06,38025.44921875,279.45001220703125,2990.39990234375,1040.550048828125,2704.35009765625,2307.699951171875,969.2000122070312,3345.300048828125,6558.7998046875,2134.550048828125,116.80000305175781,,148.64999389648438,418.79998779296875,1331.8499755859375,3321.050048828125,266.8399963378906,142.6999969482422,1435.800048828125,539.3499755859375,46.25
2020-08-07,38040.5703125,277.25,3001.699951171875,1044.0,2705.64990234375,2294.949951171875,950.75,3466.0,6679.5498046875,2146.699951171875,119.0999984741211,,150.1999969482422,421.25,1376.9000244140625,3311.10009765625,266.3500061035156,141.9499969482422,1457.800048828125,535.7999877929688,48.45000076293945
2020-08-10,38182.078125,277.1499938964844,2992.60009765625,1051.0,2701.85009765625,2281.60009765625,951.0999755859375,3441.75,6607.0498046875,2119.60009765625,123.80000305175781,,151.1999969482422,418.54998779296875,1398.949951171875,3530.75,264.8299865722656,148.4499969482422,1447.0999755859375,528.7000122070312,48.54999923706055
2020-08-11,38407.01171875,279.5,3004.85009765625,1067.5999755859375,2712.89990234375,2279.25,948.2000122070312,3456.64990234375,6647.89990234375,2134.050048828125,122.30000305175781,,159.85000610351562,416.5,1380.0,3390.699951171875,274.32000732421875,146.4499969482422,1447.5,530.2999877929688,47.099998474121094
2020-08-12,38369.62890625,276.20001220703125,3024.85009765625,1063.75,2773.89990234375,2256.699951171875,955.3499755859375,3418.60009765625,6731.0,2127.60009765625,125.30000305175781,,161.35000610351562,417.45001220703125,1364.6500244140625,3244.35009765625,277.4599914550781,146.60000610351562,1445.1500244140625,530.4500122070312,48.599998474121094
2020-08-13,38310.48828125,277.0,3017.10009765625,1058.949951171875,2811.25,2255.5,951.25,3418.85009765625,6730.35009765625,2122.300048828125,131.10000610351562,,162.3000030517578,430.54998779296875,1380.199951171875,3272.550048828125,276.67999267578125,147.75,1436.0,529.9500122070312,48.099998474121094
2020-08-14,37877.33984375,276.5,2987.75,1034.449951171875,2805.449951171875,2242.449951171875,953.5,3330.89990234375,6587.39990234375,2114.10009765625,124.55000305175781,,161.3000030517578,418.1000061035156,1371.0,3245.949951171875,273.6300048828125,142.60000610351562,1412.199951171875,522.5999755859375,46.099998474121094
2020-08-17,38050.78125,282.3500061035156,3114.35009765625,1033.550048828125,2927.35009765625,2252.050048828125,957.5,3384.35009765625,6770.2001953125,2091.449951171875,123.5,,169.89999389648438,426.8500061035156,1381.199951171875,3282.0,276.5199890136719,147.10000610351562,1421.9000244140625,520.7000122070312,46.150001525878906
2020-08-18,38528.3203125,282.54998779296875,3105.050048828125,1056.449951171875,2923.5,2269.39990234375,967.1500244140625,3419.449951171875,6892.5,2118.75,125.5999984741211,,173.9499969482422,433.29998779296875,1412.1500244140625,3276.75,275.510009765625,157.0500030517578,1430.6500244140625,543.75,46.45000076293945
2020-08-19,38614.7890625,279.6000061035156,3061.10009765625,1067.4000244140625,2934.449951171875,2256.25,959.2999877929688,3408.75,6993.4501953125,2133.199951171875,125.1500015258789,,197.0500030517578,434.3999938964844,1448.449951171875,3293.35009765625,272.6000061035156,157.60000610351562,1420.6500244140625,540.3499755859375,47.54999923706055
2020-08-20,38220.390625,274.25,3037.75,1058.5999755859375,2956.75,2252.0,955.0499877929688,3393.949951171875,6980.89990234375,2096.35009765625,121.69999694824219,,199.4499969482422,450.20001220703125,1449.449951171875,3271.39990234375,269.3299865722656,160.9499969482422,1428.8499755859375,537.75,47.45000076293945
2020-08-21,38434.71875,273.3500061035156,3053.89990234375,1085.699951171875,3035.35009765625,2248.199951171875,948.8499755859375,3390.10009765625,6975.39990234375,2081.75,120.94999694824219,,192.14999389648438,453.04998779296875,1456.6500244140625,3242.199951171875,268.2699890136719,161.6999969482422,1410.4000244140625,557.4000244140625,48.29999923706055
